date_time,rentals,casual,registered,temp_c,feels_like_c,humidity,windspeed,weather,is_holiday,is_workingday
2012-01-15 11:00:00,165,21,144,-0.48,-6.0,47.0,15.0,clear,0,0
2012-01-15 12:00:00,234,42,192,0.46,-5.0,40.0,20.0,clear,0,0
2012-01-15 13:00:00,224,40,184,1.4,-4.0,34.0,19.0,clear,0,0
2012-01-15 14:00:00,188,25,163,1.4,-4.0,32.0,24.0,clear,0,0
2012-01-15 15:00:00,206,33,173,2.34,-1.0,27.0,13.0,clear,0,0
2012-01-15 16:00:00,205,31,174,2.34,-2.0,29.0,20.0,clear,0,0
2012-01-15 17:00:00,146,15,131,2.34,-2.0,25.0,17.0,clear,0,0
2012-01-15 18:00:00,120,7,113,0.46,-4.0,29.0,15.0,clear,0,0
2012-01-15 19:00:00,110,9,101,-0.48,-5.0,37.0,11.0,clear,0,0
2012-01-15 20:00:00,95,10,85,-0.48,-4.0,37.0,7.0,clear,0,0
2012-01-15 21:00:00,72,1,71,-0.48,-5.0,40.0,11.0,clear,0,0
2012-01-15 22:00:00,60,2,58,0.46,-2.0,37.0,6.0,clear,0,0
2012-01-15 23:00:00,29,3,26,-0.48,-3.0,43.0,6.0,clear,0,0
2012-01-16 00:00:00,25,2,23,-1.42,-6.0,46.0,9.0,clear,1,0
2012-01-16 01:00:00,20,2,18,-1.42,-5.0,43.0,7.0,clear,1,0
2012-01-16 02:00:00,17,3,14,-1.42,-2.0,46.0,0.0,clear,1,0
2012-01-16 03:00:00,3,0,3,-2.36,-3.0,50.0,0.0,clear,1,0
2012-01-16 04:00:00,8,2,6,-2.36,-6.0,58.0,7.0,clear,1,0
2012-01-16 05:00:00,6,1,5,-2.36,-5.0,54.0,6.0,clear,1,0
2012-01-16 06:00:00,13,0,13,-3.3,-7.0,54.0,6.0,clear,1,0
2012-01-16 07:00:00,33,5,28,-3.3,-7.0,54.0,7.0,clear,1,0
2012-01-16 08:00:00,78,3,75,-3.3,-8.0,58.0,11.0,clear,1,0
2012-01-16 09:00:00,96,7,89,-3.3,-8.0,58.0,11.0,clear,1,0
2012-01-16 10:00:00,126,19,107,-1.42,-7.0,59.0,13.0,misty,1,0
2012-01-16 11:00:00,179,21,158,-0.48,-6.0,59.0,17.0,clear,1,0
2012-01-16 12:00:00,185,20,165,1.4,-4.0,55.0,22.0,clear,1,0
2012-01-16 13:00:00,228,26,202,3.28,-3.0,41.0,28.0,misty,1,0
2012-01-16 14:00:00,181,23,158,3.28,-2.0,44.0,26.0,clear,1,0
2012-01-16 15:00:00,192,17,175,4.22,-2.0,44.0,30.0,clear,1,0
2012-01-16 16:00:00,180,22,158,4.22,-1.0,44.0,24.0,clear,1,0
2012-01-16 17:00:00,193,19,174,4.22,-1.0,48.0,22.0,clear,1,0
2012-01-16 18:00:00,181,6,175,4.22,-1.0,52.0,22.0,clear,1,0
2012-01-16 19:00:00,144,10,134,4.22,-0.0,56.0,19.0,clear,1,0
2012-01-16 20:00:00,90,2,88,4.22,-0.0,60.0,19.0,clear,1,0
2012-01-16 21:00:00,49,3,46,5.16,1.0,52.0,22.0,clear,1,0
2012-01-16 22:00:00,43,4,39,6.1,2.0,49.0,24.0,misty,1,0
2012-01-16 23:00:00,28,0,28,4.22,-1.0,70.0,20.0,light_rain_snow,1,0
2012-01-17 00:00:00,12,0,12,4.22,-1.0,70.0,22.0,misty,0,1
2012-01-17 01:00:00,2,0,2,5.16,1.0,65.0,24.0,misty,0,1
2012-01-17 02:00:00,12,0,12,5.16,2.0,75.0,17.0,light_rain_snow,0,1
2012-01-17 04:00:00,2,0,2,7.04,4.0,66.0,22.0,light_rain_snow,0,1
2012-01-17 05:00:00,13,0,13,7.04,4.0,66.0,22.0,light_rain_snow,0,1
2012-01-17 06:00:00,57,0,57,6.1,3.0,75.0,17.0,light_rain_snow,0,1
2012-01-17 07:00:00,126,5,121,6.1,3.0,81.0,15.0,light_rain_snow,0,1
2012-01-17 08:00:00,93,3,90,6.1,3.0,81.0,19.0,light_rain_snow,0,1
2012-01-17 09:00:00,68,7,61,7.04,4.0,81.0,17.0,light_rain_snow,0,1
2012-01-17 10:00:00,62,1,61,6.1,3.0,87.0,17.0,light_rain_snow,0,1
2012-01-17 11:00:00,75,2,73,7.98,7.0,87.0,7.0,misty,0,1
2012-01-17 12:00:00,86,3,83,7.04,4.0,87.0,19.0,misty,0,1
2012-01-17 13:00:00,103,8,95,9.86,10.0,76.0,22.0,misty,0,1
2012-01-17 14:00:00,132,12,120,12.68,13.0,62.0,33.0,clear,0,1
2012-01-17 15:00:00,129,6,123,12.68,13.0,62.0,33.0,clear,0,1
2012-01-17 16:00:00,219,14,205,13.62,14.0,63.0,37.0,clear,0,1
2012-01-17 17:00:00,462,20,442,13.62,14.0,63.0,30.0,clear,0,1
2012-01-17 18:00:00,463,12,451,13.62,14.0,63.0,30.0,clear,0,1
2012-01-17 19:00:00,308,11,297,13.62,14.0,63.0,28.0,clear,0,1
2012-01-17 20:00:00,180,11,169,13.62,14.0,63.0,24.0,clear,0,1
2012-01-17 21:00:00,180,6,174,13.62,14.0,67.0,31.0,clear,0,1
2012-01-17 22:00:00,90,5,85,13.62,14.0,72.0,26.0,clear,0,1
2012-01-17 23:00:00,61,1,60,13.62,14.0,72.0,26.0,clear,0,1
2012-01-18 00:00:00,17,3,14,13.62,14.0,77.0,22.0,misty,0,1
2012-01-18 01:00:00,10,0,10,13.62,14.0,77.0,22.0,misty,0,1
2012-01-18 02:00:00,2,1,1,12.68,13.0,51.0,33.0,misty,0,1
2012-01-18 03:00:00,4,1,3,12.68,13.0,51.0,33.0,misty,0,1
2012-01-18 04:00:00,1,0,1,7.98,3.0,46.0,35.0,clear,0,1
2012-01-18 05:00:00,29,0,29,7.98,3.0,46.0,35.0,clear,0,1
2012-01-18 06:00:00,88,0,88,7.98,3.0,36.0,35.0,clear,0,1
2012-01-18 07:00:00,263,1,262,7.04,3.0,42.0,24.0,clear,0,1
2012-01-18 08:00:00,489,15,474,6.1,2.0,52.0,28.0,clear,0,1
2012-01-18 09:00:00,202,6,196,5.16,1.0,52.0,22.0,clear,0,1
2012-01-18 10:00:00,93,5,88,6.1,2.0,42.0,31.0,clear,0,1
2012-01-18 11:00:00,114,4,110,6.1,2.0,42.0,26.0,clear,0,1
2012-01-18 12:00:00,161,6,155,6.1,1.0,39.0,33.0,clear,0,1
2012-01-18 13:00:00,130,6,124,6.1,2.0,42.0,31.0,clear,0,1
2012-01-18 14:00:00,105,7,98,6.1,2.0,33.0,26.0,clear,0,1
2012-01-18 15:00:00,130,8,122,6.1,1.0,33.0,35.0,clear,0,1
2012-01-18 16:00:00,176,13,163,5.16,-1.0,30.0,35.0,clear,0,1
2012-01-18 17:00:00,346,8,338,4.22,-2.0,33.0,30.0,clear,0,1
2012-01-18 18:00:00,355,8,347,3.28,-2.0,32.0,24.0,clear,0,1
2012-01-18 19:00:00,256,5,251,2.34,-3.0,37.0,26.0,clear,0,1
2012-01-18 20:00:00,165,1,164,2.34,-2.0,37.0,17.0,clear,0,1
2012-01-18 21:00:00,124,5,119,1.4,-5.0,40.0,28.0,clear,0,1
2012-01-18 22:00:00,78,4,74,0.46,-5.0,47.0,17.0,clear,0,1
2012-01-18 23:00:00,38,2,36,-0.48,-7.0,47.0,20.0,clear,0,1
2012-01-19 00:00:00,16,0,16,-1.42,-7.0,50.0,13.0,clear,0,1
2012-01-19 01:00:00,5,0,5,-1.42,-6.0,50.0,11.0,clear,0,1
2012-01-19 02:00:00,3,0,3,-1.42,-6.0,50.0,9.0,clear,0,1
2012-01-19 03:00:00,4,0,4,-2.36,-6.0,54.0,7.0,clear,0,1
2012-01-19 04:00:00,1,0,1,-2.36,-6.0,54.0,7.0,clear,0,1
2012-01-19 05:00:00,19,0,19,-2.36,-8.0,55.0,17.0,clear,0,1
2012-01-19 06:00:00,86,0,86,-2.36,-7.0,54.0,11.0,clear,0,1
2012-01-19 07:00:00,206,2,204,-2.36,-5.0,54.0,6.0,clear,0,1
2012-01-19 08:00:00,423,9,414,-2.36,-6.0,54.0,7.0,clear,0,1
2012-01-19 09:00:00,210,6,204,-2.36,-3.0,54.0,0.0,clear,0,1
2012-01-19 10:00:00,108,10,98,-1.42,-2.0,59.0,0.0,clear,0,1
2012-01-19 11:00:00,99,6,93,-0.48,-5.0,55.0,11.0,clear,0,1
2012-01-19 12:00:00,111,5,106,1.4,-3.0,51.0,13.0,clear,0,1
2012-01-19 13:00:00,124,6,118,2.34,-2.0,47.0,19.0,clear,0,1
2012-01-19 14:00:00,119,15,104,3.28,-1.0,44.0,13.0,clear,0,1
2012-01-19 15:00:00,127,9,118,4.22,-1.0,44.0,20.0,clear,0,1
2012-01-19 16:00:00,193,8,185,4.22,-1.0,41.0,22.0,clear,0,1
2012-01-19 17:00:00,385,21,364,4.22,-1.0,44.0,22.0,misty,0,1
2012-01-19 18:00:00,361,16,345,4.22,-1.0,44.0,22.0,misty,0,1
2012-01-19 19:00:00,234,5,229,4.22,-1.0,48.0,20.0,misty,0,1
2012-01-19 20:00:00,191,7,184,4.22,-2.0,52.0,30.0,clear,0,1
2012-01-19 21:00:00,121,4,117,4.22,-1.0,44.0,24.0,clear,0,1
2012-01-19 22:00:00,90,0,90,4.22,-1.0,44.0,28.0,misty,0,1
2012-01-19 23:00:00,56,1,55,4.22,-1.0,48.0,22.0,clear,0,1
2012-01-20 00:00:00,27,3,24,4.22,-1.0,48.0,20.0,misty,0,1
2012-01-20 01:00:00,15,0,15,4.22,2.0,48.0,9.0,clear,0,1
2012-01-20 02:00:00,11,0,11,4.22,2.0,48.0,9.0,clear,0,1
2012-01-20 03:00:00,4,0,4,3.28,1.0,52.0,7.0,clear,0,1
2012-01-20 04:00:00,3,0,3,2.34,-0.0,60.0,7.0,clear,0,1
2012-01-20 05:00:00,19,0,19,2.34,-0.0,60.0,7.0,clear,0,1
2012-01-20 06:00:00,68,0,68,3.28,-2.0,60.0,19.0,clear,0,1
2012-01-20 07:00:00,185,2,183,2.34,-2.0,69.0,15.0,clear,0,1
2012-01-20 08:00:00,425,4,421,2.34,-2.0,64.0,17.0,clear,0,1
2012-01-20 09:00:00,263,21,242,2.34,-3.0,47.0,26.0,clear,0,1
2012-01-20 10:00:00,97,1,96,2.34,-2.0,44.0,19.0,misty,0,1
2012-01-20 11:00:00,123,6,117,1.4,-4.0,32.0,24.0,misty,0,1
2012-01-20 12:00:00,124,5,119,1.4,-4.0,34.0,22.0,misty,0,1
2012-01-20 13:00:00,156,12,144,2.34,-2.0,32.0,20.0,clear,0,1
2012-01-20 14:00:00,115,8,107,2.34,-2.0,35.0,20.0,misty,0,1
2012-01-20 15:00:00,156,12,144,2.34,-1.0,35.0,13.0,misty,0,1
2012-01-20 16:00:00,174,11,163,1.4,-2.0,37.0,11.0,misty,0,1
2012-01-20 17:00:00,349,9,340,2.34,1.0,32.0,6.0,misty,0,1
2012-01-20 18:00:00,301,5,296,1.4,-1.0,34.0,6.0,misty,0,1
2012-01-20 19:00:00,192,6,186,1.4,-1.0,37.0,7.0,misty,0,1
2012-01-20 20:00:00,142,1,141,1.4,-1.0,34.0,6.0,misty,0,1
2012-01-20 21:00:00,104,5,99,1.4,-1.0,37.0,6.0,misty,0,1
2012-01-20 22:00:00,72,1,71,1.4,-3.0,37.0,15.0,misty,0,1
2012-01-20 23:00:00,38,3,35,-0.48,-6.0,64.0,15.0,light_rain_snow,0,1
2012-01-21 00:00:00,24,0,24,-0.48,-6.0,64.0,15.0,light_rain_snow,0,0
2012-01-21 01:00:00,23,1,22,-1.42,-7.0,86.0,13.0,heavy_rain_snow,0,0
2012-01-21 02:00:00,26,1,25,-1.42,-2.0,86.0,0.0,light_rain_snow,0,0
2012-01-21 03:00:00,13,0,13,-1.42,-4.0,93.0,6.0,light_rain_snow,0,0
2012-01-21 04:00:00,1,0,1,-0.48,-3.0,86.0,6.0,light_rain_snow,0,0
2012-01-21 05:00:00,2,0,2,-0.48,-4.0,86.0,7.0,light_rain_snow,0,0
2012-01-21 06:00:00,1,0,1,-0.48,-5.0,93.0,11.0,light_rain_snow,0,0
2012-01-21 07:00:00,13,3,10,-0.48,-5.0,93.0,11.0,light_rain_snow,0,0
2012-01-21 08:00:00,25,3,22,-0.48,-6.0,93.0,17.0,misty,0,0
2012-01-21 09:00:00,42,2,40,-0.48,-6.0,93.0,17.0,misty,0,0
2012-01-21 10:00:00,45,0,45,-0.48,-6.0,93.0,17.0,light_rain_snow,0,0
2012-01-21 11:00:00,63,1,62,0.46,-2.0,86.0,7.0,misty,0,0
2012-01-21 12:00:00,67,5,62,1.4,-2.0,80.0,11.0,misty,0,0
2012-01-21 13:00:00,76,10,66,1.4,-3.0,80.0,17.0,misty,0,0
2012-01-21 14:00:00,95,6,89,1.4,-3.0,80.0,13.0,light_rain_snow,0,0
2012-01-21 15:00:00,119,6,113,1.4,-3.0,80.0,13.0,light_rain_snow,0,0
2012-01-21 16:00:00,118,5,113,1.4,-4.0,80.0,20.0,misty,0,0
2012-01-21 17:00:00,106,7,99,1.4,-4.0,80.0,26.0,misty,0,0
2012-01-21 18:00:00,110,3,107,1.4,-4.0,75.0,26.0,misty,0,0
2012-01-21 19:00:00,85,0,85,0.46,-6.0,80.0,26.0,misty,0,0
2012-01-21 20:00:00,67,5,62,0.46,-5.0,80.0,20.0,misty,0,0
2012-01-21 21:00:00,69,5,64,0.46,-6.0,74.0,22.0,clear,0,0
2012-01-21 22:00:00,59,3,56,0.46,-5.0,74.0,20.0,misty,0,0
2012-01-21 23:00:00,52,1,51,-0.48,-6.0,80.0,17.0,misty,0,0
2012-01-22 00:00:00,52,1,51,-0.48,-7.0,80.0,20.0,clear,0,0
2012-01-22 01:00:00,50,1,49,0.46,-5.0,74.0,20.0,misty,0,0
2012-01-22 02:00:00,47,1,46,0.46,-5.0,74.0,19.0,misty,0,0
2012-01-22 03:00:00,21,1,20,0.46,-5.0,69.0,19.0,misty,0,0
2012-01-22 04:00:00,2,1,1,-0.48,-7.0,80.0,19.0,light_rain_snow,0,0
2012-01-22 05:00:00,3,1,2,-0.48,-6.0,74.0,15.0,light_rain_snow,0,0
2012-01-22 06:00:00,4,0,4,-0.48,-6.0,74.0,15.0,misty,0,0
2012-01-22 07:00:00,13,2,11,-0.48,-6.0,74.0,15.0,misty,0,0
2012-01-22 08:00:00,32,3,29,-0.48,-6.0,74.0,15.0,misty,0,0
2012-01-22 09:00:00,63,9,54,-0.48,-6.0,74.0,15.0,misty,0,0
2012-01-22 10:00:00,129,9,120,-0.48,-7.0,74.0,19.0,misty,0,0
2012-01-22 11:00:00,133,18,115,-0.48,-6.0,80.0,17.0,light_rain_snow,0,0
2012-01-22 12:00:00,185,24,161,-0.48,-6.0,80.0,15.0,misty,0,0
2012-01-22 13:00:00,199,24,175,-0.48,-4.0,80.0,9.0,misty,0,0
2012-01-22 14:00:00,182,19,163,-0.48,-5.0,80.0,11.0,misty,0,0
2012-01-22 15:00:00,176,27,149,-0.48,-6.0,80.0,13.0,misty,0,0
2012-01-22 16:00:00,155,12,143,-0.48,-6.0,80.0,13.0,misty,0,0
2012-01-22 17:00:00,108,8,100,-0.48,-4.0,80.0,7.0,misty,0,0
2012-01-22 18:00:00,121,11,110,-0.48,-4.0,86.0,7.0,light_rain_snow,0,0
2012-01-22 19:00:00,89,9,80,-0.48,-4.0,86.0,7.0,light_rain_snow,0,0
2012-01-22 20:00:00,74,5,69,-0.48,-5.0,86.0,11.0,light_rain_snow,0,0
2012-01-22 21:00:00,44,8,36,-0.48,-4.0,86.0,7.0,light_rain_snow,0,0
2012-01-22 22:00:00,58,0,58,-0.48,-3.0,93.0,6.0,misty,0,0
2012-01-22 23:00:00,37,2,35,-0.48,-4.0,93.0,7.0,misty,0,0
2012-01-23 00:00:00,19,2,17,0.46,-0.0,86.0,0.0,misty,0,1
2012-01-23 01:00:00,4,0,4,0.46,-2.0,86.0,7.0,misty,0,1
2012-01-23 02:00:00,2,0,2,0.46,-2.0,86.0,7.0,misty,0,1
2012-01-23 03:00:00,1,0,1,0.46,-0.0,86.0,0.0,misty,0,1
2012-01-23 04:00:00,1,0,1,1.4,1.0,80.0,0.0,misty,0,1
2012-01-23 05:00:00,19,0,19,1.4,1.0,86.0,0.0,misty,0,1
2012-01-23 06:00:00,42,6,36,1.4,1.0,86.0,0.0,misty,0,1
2012-01-23 07:00:00,122,8,114,1.4,1.0,86.0,0.0,light_rain_snow,0,1
2012-01-23 08:00:00,272,5,267,1.4,-2.0,86.0,9.0,light_rain_snow,0,1
2012-01-23 09:00:00,211,13,198,1.4,-1.0,86.0,6.0,misty,0,1
2012-01-23 10:00:00,149,10,139,1.4,1.0,93.0,0.0,misty,0,1
2012-01-23 11:00:00,62,5,57,1.4,-1.0,93.0,6.0,misty,0,1
2012-01-23 12:00:00,62,10,52,2.34,2.0,93.0,0.0,misty,0,1
2012-01-23 13:00:00,37,5,32,2.34,1.0,93.0,6.0,light_rain_snow,0,1
2012-01-23 14:00:00,61,13,48,2.34,-1.0,93.0,13.0,light_rain_snow,0,1
2012-01-23 15:00:00,74,10,64,2.34,-2.0,100.0,15.0,misty,0,1
2012-01-23 16:00:00,122,14,108,3.28,-0.0,93.0,11.0,misty,0,1
2012-01-23 17:00:00,276,6,270,3.28,1.0,96.0,7.0,misty,0,1
2012-01-23 18:00:00,282,7,275,3.28,-0.0,93.0,9.0,misty,0,1
2012-01-23 19:00:00,220,9,211,4.22,1.0,93.0,11.0,misty,0,1
2012-01-23 20:00:00,169,8,161,4.22,1.0,100.0,11.0,misty,0,1
2012-01-23 21:00:00,120,8,112,4.22,-0.0,100.0,19.0,misty,0,1
2012-01-23 22:00:00,68,4,64,4.22,-0.0,100.0,19.0,misty,0,1
2012-01-23 23:00:00,37,2,35,5.16,1.0,93.0,22.0,misty,0,1
2012-01-24 00:00:00,25,6,19,6.1,3.0,100.0,19.0,misty,0,1
2012-01-24 01:00:00,9,2,7,7.04,4.0,93.0,17.0,misty,0,1
2012-01-24 02:00:00,8,2,6,7.04,4.0,93.0,15.0,misty,0,1
2012-01-24 03:00:00,3,0,3,7.04,6.0,93.0,9.0,misty,0,1
2012-01-24 04:00:00,2,0,2,6.1,5.0,100.0,6.0,misty,0,1
2012-01-24 05:00:00,26,0,26,6.1,5.0,100.0,6.0,misty,0,1
2012-01-24 06:00:00,89,1,88,7.04,5.0,93.0,13.0,misty,0,1
2012-01-24 07:00:00,232,11,221,7.04,6.0,93.0,9.0,misty,0,1
2012-01-24 08:00:00,490,11,479,7.04,6.0,93.0,9.0,misty,0,1
2012-01-24 09:00:00,255,11,244,7.04,6.0,87.0,6.0,misty,0,1
2012-01-24 10:00:00,116,23,93,7.04,6.0,93.0,6.0,clear,0,1
2012-01-24 11:00:00,153,30,123,7.98,6.0,87.0,9.0,clear,0,1
2012-01-24 12:00:00,175,25,150,7.98,6.0,87.0,11.0,clear,0,1
2012-01-24 13:00:00,203,33,170,7.98,6.0,87.0,11.0,clear,0,1
2012-01-24 14:00:00,173,35,138,8.92,7.0,81.0,15.0,clear,0,1
2012-01-24 15:00:00,208,52,156,10.8,11.0,71.0,11.0,misty,0,1
2012-01-24 16:00:00,278,35,243,10.8,11.0,71.0,9.0,clear,0,1
2012-01-24 17:00:00,515,41,474,11.74,12.0,67.0,6.0,clear,0,1
2012-01-24 18:00:00,423,32,391,10.8,11.0,62.0,6.0,clear,0,1
2012-01-24 19:00:00,331,20,311,12.68,13.0,51.0,6.0,clear,0,1
2012-01-24 20:00:00,229,18,211,7.04,7.0,76.0,0.0,clear,0,1
2012-01-24 21:00:00,172,18,154,8.92,9.0,71.0,0.0,clear,0,1
2012-01-24 22:00:00,125,14,111,7.04,7.0,81.0,0.0,clear,0,1
2012-01-24 23:00:00,99,19,80,7.04,7.0,76.0,0.0,clear,0,1
2012-01-25 00:00:00,31,6,25,4.22,4.0,93.0,0.0,clear,0,1
2012-01-25 01:00:00,13,4,9,6.1,3.0,70.0,15.0,clear,0,1
2012-01-25 02:00:00,6,3,3,5.16,2.0,70.0,13.0,clear,0,1
2012-01-25 03:00:00,1,0,1,4.22,1.0,75.0,13.0,clear,0,1
2012-01-25 04:00:00,4,0,4,4.22,-0.0,70.0,19.0,clear,0,1
2012-01-25 05:00:00,33,0,33,4.22,-0.0,70.0,19.0,clear,0,1
2012-01-25 06:00:00,88,1,87,3.28,-1.0,73.0,15.0,clear,0,1
2012-01-25 07:00:00,257,14,243,3.28,-1.0,75.0,15.0,clear,0,1
2012-01-25 08:00:00,513,18,495,3.28,-1.0,70.0,17.0,clear,0,1
2012-01-25 09:00:00,236,18,218,3.28,-1.0,70.0,17.0,clear,0,1
2012-01-25 10:00:00,141,30,111,4.22,-1.0,70.0,22.0,misty,0,1
2012-01-25 11:00:00,157,52,105,6.1,2.0,61.0,20.0,misty,0,1
2012-01-25 12:00:00,193,46,147,7.04,6.0,53.0,9.0,clear,0,1
2012-01-25 13:00:00,212,63,149,7.98,6.0,49.0,9.0,clear,0,1
2012-01-25 14:00:00,160,53,107,7.98,7.0,49.0,6.0,clear,0,1
2012-01-25 15:00:00,155,30,125,8.92,9.0,46.0,0.0,clear,0,1
2012-01-25 16:00:00,246,29,217,7.98,6.0,53.0,11.0,clear,0,1
2012-01-25 17:00:00,470,27,443,8.92,7.0,53.0,11.0,clear,0,1
2012-01-25 18:00:00,439,24,415,7.04,6.0,66.0,9.0,clear,0,1
2012-01-25 19:00:00,316,5,311,7.98,8.0,53.0,0.0,misty,0,1
2012-01-25 20:00:00,235,10,225,7.04,5.0,61.0,13.0,clear,0,1
2012-01-25 21:00:00,185,19,166,6.1,6.0,65.0,0.0,clear,0,1
2012-01-25 22:00:00,113,12,101,6.1,5.0,65.0,6.0,clear,0,1
2012-01-25 23:00:00,66,3,63,5.16,5.0,65.0,0.0,misty,0,1
2012-01-26 00:00:00,25,3,22,5.16,3.0,75.0,7.0,misty,0,1
2012-01-26 01:00:00,21,5,16,5.16,5.0,75.0,0.0,misty,0,1
2012-01-26 02:00:00,7,1,6,5.16,2.0,75.0,11.0,misty,0,1
2012-01-26 03:00:00,6,1,5,5.16,4.0,75.0,6.0,misty,0,1
2012-01-26 04:00:00,3,0,3,5.16,5.0,75.0,0.0,clear,0,1
2012-01-26 05:00:00,28,0,28,6.1,5.0,75.0,7.0,misty,0,1
2012-01-26 06:00:00,88,0,88,5.16,5.0,81.0,0.0,misty,0,1
2012-01-26 07:00:00,239,11,228,5.16,4.0,81.0,6.0,misty,0,1
2012-01-26 08:00:00,530,16,514,5.16,4.0,81.0,6.0,misty,0,1
2012-01-26 09:00:00,274,18,256,6.1,6.0,81.0,0.0,misty,0,1
2012-01-26 10:00:00,108,16,92,6.1,4.0,81.0,9.0,misty,0,1
2012-01-26 11:00:00,111,11,100,6.1,5.0,87.0,7.0,misty,0,1
2012-01-26 12:00:00,165,29,136,7.98,6.0,81.0,9.0,misty,0,1
2012-01-26 13:00:00,173,17,156,9.86,10.0,71.0,0.0,misty,0,1
2012-01-26 14:00:00,128,16,112,10.8,11.0,71.0,7.0,misty,0,1
2012-01-26 15:00:00,164,22,142,11.74,12.0,71.0,7.0,misty,0,1
2012-01-26 16:00:00,224,15,209,10.8,11.0,71.0,6.0,misty,0,1
2012-01-26 17:00:00,413,16,397,11.74,12.0,71.0,0.0,misty,0,1
2012-01-26 18:00:00,406,12,394,11.74,12.0,71.0,0.0,misty,0,1
2012-01-26 19:00:00,313,11,302,10.8,11.0,76.0,7.0,misty,0,1
2012-01-26 20:00:00,224,8,216,10.8,11.0,82.0,9.0,misty,0,1
2012-01-26 21:00:00,192,8,184,10.8,11.0,76.0,7.0,misty,0,1
2012-01-26 22:00:00,142,3,139,9.86,10.0,82.0,7.0,clear,0,1
2012-01-26 23:00:00,91,5,86,10.8,11.0,82.0,0.0,misty,0,1
2012-01-27 00:00:00,38,6,32,10.8,11.0,82.0,17.0,misty,0,1
2012-01-27 01:00:00,29,6,23,10.8,11.0,87.0,15.0,misty,0,1
2012-01-27 02:00:00,13,2,11,11.74,12.0,94.0,9.0,clear,0,1
2012-01-27 03:00:00,8,3,5,11.74,12.0,94.0,19.0,misty,0,1
2012-01-27 04:00:00,4,1,3,10.8,11.0,100.0,20.0,misty,0,1
2012-01-27 05:00:00,24,0,24,11.74,12.0,94.0,22.0,misty,0,1
2012-01-27 06:00:00,72,0,72,11.74,12.0,100.0,22.0,misty,0,1
2012-01-27 07:00:00,134,6,128,11.74,12.0,100.0,20.0,misty,0,1
2012-01-27 08:00:00,220,14,206,15.5,16.0,88.0,19.0,light_rain_snow,0,1
2012-01-27 09:00:00,107,6,101,15.5,16.0,88.0,19.0,light_rain_snow,0,1
2012-01-27 10:00:00,126,9,117,14.56,15.0,100.0,11.0,light_rain_snow,0,1
2012-01-27 11:00:00,105,10,95,14.56,15.0,94.0,9.0,misty,0,1
2012-01-27 12:00:00,180,25,155,15.5,16.0,88.0,11.0,misty,0,1
2012-01-27 13:00:00,201,26,175,15.5,16.0,59.0,31.0,clear,0,1
2012-01-27 14:00:00,176,23,153,15.5,16.0,55.0,37.0,clear,0,1
2012-01-27 15:00:00,197,27,170,14.56,15.0,51.0,22.0,clear,0,1
2012-01-27 16:00:00,267,26,241,12.68,13.0,51.0,37.0,clear,0,1
2012-01-27 17:00:00,422,16,406,11.74,12.0,50.0,39.0,clear,0,1
2012-01-27 18:00:00,383,20,363,10.8,11.0,50.0,33.0,clear,0,1
2012-01-27 19:00:00,251,10,241,8.92,6.0,50.0,26.0,clear,0,1
2012-01-27 20:00:00,159,6,153,7.98,4.0,53.0,24.0,clear,0,1
2012-01-27 21:00:00,135,8,127,7.98,3.0,53.0,35.0,clear,0,1
2012-01-27 22:00:00,119,11,108,7.98,4.0,49.0,26.0,clear,0,1
2012-01-27 23:00:00,86,8,78,7.04,3.0,49.0,28.0,clear,0,1
2012-01-28 00:00:00,69,1,68,6.1,3.0,52.0,19.0,clear,0,0
2012-01-28 01:00:00,58,1,57,6.1,4.0,52.0,11.0,clear,0,0
2012-01-28 02:00:00,41,3,38,4.22,4.0,60.0,0.0,clear,0,0
2012-01-28 03:00:00,17,1,16,4.22,3.0,60.0,6.0,clear,0,0
2012-01-28 04:00:00,8,0,8,4.22,1.0,60.0,11.0,clear,0,0
2012-01-28 05:00:00,10,0,10,3.28,1.0,75.0,6.0,clear,0,0
2012-01-28 06:00:00,15,3,12,3.28,3.0,70.0,0.0,clear,0,0
2012-01-28 07:00:00,31,3,28,2.34,2.0,75.0,0.0,clear,0,0
2012-01-28 08:00:00,91,9,82,1.4,-1.0,80.0,6.0,clear,0,0
2012-01-28 09:00:00,158,13,145,2.34,2.0,80.0,0.0,clear,0,0
2012-01-28 10:00:00,191,27,164,4.22,2.0,70.0,9.0,clear,0,0
2012-01-28 11:00:00,296,55,241,6.1,4.0,56.0,9.0,clear,0,0
2012-01-28 12:00:00,314,70,244,6.1,3.0,61.0,19.0,clear,0,0
2012-01-28 13:00:00,373,80,293,7.98,5.0,57.0,17.0,clear,0,0
2012-01-28 14:00:00,362,123,239,9.86,10.0,50.0,26.0,clear,0,0
2012-01-28 15:00:00,410,90,320,10.8,11.0,47.0,22.0,clear,0,0
2012-01-28 16:00:00,407,131,276,11.74,12.0,44.0,24.0,clear,0,0
2012-01-28 17:00:00,290,57,233,11.74,12.0,44.0,26.0,clear,0,0
2012-01-28 18:00:00,241,40,201,11.74,12.0,41.0,15.0,clear,0,0
2012-01-28 19:00:00,206,33,173,11.74,12.0,41.0,37.0,misty,0,0
2012-01-28 20:00:00,120,5,115,10.8,11.0,35.0,26.0,clear,0,0
2012-01-28 21:00:00,127,18,109,8.92,6.0,29.0,24.0,clear,0,0
